kdrama_name,genre
Princess Aurora,drama
Princess Aurora,family
The Secret Life of My Secretary,business
The Secret Life of My Secretary,comedy
The Secret Life of My Secretary,romance
The Secret Life of My Secretary,drama
Justice,thriller
Justice,mystery
Justice,law
Justice,drama
Empress Myeongseong,historical
Empress Myeongseong,drama
The Last Empress,action
The Last Empress,thriller
The Last Empress,mystery
The Last Empress,romance
Class of Lies,thriller
Class of Lies,mystery
Class of Lies,law
Class of Lies,youth
Cleaning Up,comedy
Cleaning Up,crime
Cleaning Up,drama
"Gwanggaeto, the Great Conqueror",historical
"Gwanggaeto, the Great Conqueror",political
Smile Again,romance
Smile Again,drama
Smile Again,sports
Smile Again,melodrama
Fantastic,comedy
Fantastic,romance
Fantastic,drama
Fantastic,medical
Mask,thriller
Mask,psychological
Mask,romance
Mask,melodrama
The Chaser,action
The Chaser,thriller
The Chaser,mystery
Dark Hole,action
Dark Hole,thriller
Dark Hole,horror
Dark Hole,scifi
EXO Next Door,music
EXO Next Door,comedy
EXO Next Door,romance
You're All Surrounded,action
You're All Surrounded,mystery
You're All Surrounded,comedy
You're All Surrounded,drama
Return,action
Return,historical
Return,romance
Return,fantasy
The King Loves,historical
The King Loves,romance
The King Loves,drama
The King Loves,political
The Killer's Shopping List,thriller
The Killer's Shopping List,mystery
The Killer's Shopping List,comedy
The Princess' Man,action
The Princess' Man,historical
The Princess' Man,romance
The Princess' Man,political
Ms. Hammurabi,law
Ms. Hammurabi,romance
Ms. Hammurabi,life
Ms. Hammurabi,drama
Temperature of Love,food
Temperature of Love,comedy
Temperature of Love,romance
Temperature of Love,life
High School King of Savvy,comedy
High School King of Savvy,romance
High School King of Savvy,school
High School King of Savvy,sports
Touch,business
Touch,comedy
Touch,romance
Touch,drama
"Bad Thief, Good Thief",thriller
"Bad Thief, Good Thief",comedy
"Bad Thief, Good Thief",law
"Bad Thief, Good Thief",romance
Orange Marmalade,historical
Orange Marmalade,romance
Orange Marmalade,drama
Orange Marmalade,supernatural
Perfume,comedy
Perfume,romance
Perfume,fantasy
Never twice,comedy
Never twice,romance
Never twice,drama
Never twice,family
When I Was the Most Beautiful,romance
When I Was the Most Beautiful,drama
When I Was the Most Beautiful,melodrama
When the Devil Calls Your Name,music
When the Devil Calls Your Name,comedy
When the Devil Calls Your Name,drama
When the Devil Calls Your Name,fantasy
"Marriage, Not Dating",comedy
"Marriage, Not Dating",romance
"Marriage, Not Dating",drama
Miss Korea,comedy
Miss Korea,romance
Miss Korea,life
Miss Korea,drama
Radio Romance,business
Radio Romance,comedy
Radio Romance,romance
The Package,adventure
The Package,comedy
The Package,romance
The Package,life
Duel,thriller
Duel,mystery
Duel,scifi
Untouchable,action
Untouchable,thriller
Untouchable,mystery
Untouchable,business
Rosy Lovers,romance
Rosy Lovers,family
Oh My Ladylord,comedy
Oh My Ladylord,romance
Oh My Ladylord,fantasy
Oh My Ladylord,melodrama
High Class,thriller
High Class,mystery
High Class,drama
Two Cops,mystery
Two Cops,comedy
Two Cops,romance
Two Cops,supernatural
Wok of Love,food
Wok of Love,comedy
Wok of Love,romance
Wok of Love,drama
Warm and Cozy,food
Warm and Cozy,comedy
Warm and Cozy,romance
My Only One,comedy
My Only One,romance
My Only One,drama
My Only One,family
The Man Living in Our House,comedy
The Man Living in Our House,romance
The Man Living in Our House,life
The Man Living in Our House,drama
The Man Living in Our House,comedy
The Man Living in Our House,romance
The Man Living in Our House,life
The Man Living in Our House,drama
L.U.C.A.: The Beginning,action
L.U.C.A.: The Beginning,thriller
L.U.C.A.: The Beginning,mystery
L.U.C.A.: The Beginning,scifi
My Only Love Song,historical
My Only Love Song,comedy
My Only Love Song,romance
My Only Love Song,drama
Hospital Ship,romance
Hospital Ship,drama
Hospital Ship,medical
One the Woman,mystery
One the Woman,comedy
One the Woman,romance
One the Woman,drama
Tomorrow's Cantabile,music
Tomorrow's Cantabile,comedy
Tomorrow's Cantabile,romance
Soul Mechanic,comedy
Soul Mechanic,romance
Soul Mechanic,drama
Soul Mechanic,medical
Protect the Boss,business
Protect the Boss,comedy
Protect the Boss,romance
Protect the Boss,melodrama
Let Me Be Your Knight,music
Let Me Be Your Knight,comedy
Let Me Be Your Knight,romance
Let Me Be Your Knight,drama
Excellent Shaman Ga Doo Shim,mystery
Excellent Shaman Ga Doo Shim,romance
Excellent Shaman Ga Doo Shim,youth
Excellent Shaman Ga Doo Shim,supernatural
Graceful Friends,mystery
Graceful Friends,life
Graceful Friends,drama
Jang Bo Ri Is Here,romance
Jang Bo Ri Is Here,drama
Jang Bo Ri Is Here,melodrama
Ugly Alert,business
Ugly Alert,romance
Ugly Alert,family
Ugly Alert,melodrama
Gunman in Joseon,action
Gunman in Joseon,historical
Gunman in Joseon,romance
Gunman in Joseon,melodrama
Confession,thriller
Confession,mystery
Confession,law
Confession,drama
Welcome 2 Life,comedy
Welcome 2 Life,law
Welcome 2 Life,romance
Welcome 2 Life,fantasy
Haechi,action
Haechi,adventure
Haechi,historical
Haechi,political
Gracious Revenge,romance
Gracious Revenge,drama
Gracious Revenge,family
Gracious Revenge,melodrama
Bride of the Century,mystery
Bride of the Century,comedy
Bride of the Century,romance
Bride of the Century,supernatural
Devilish Joy,comedy
Devilish Joy,romance
Devilish Joy,drama
Five Fingers,music
Five Fingers,romance
Five Fingers,melodrama
Wild Romance,comedy
Wild Romance,romance
Wild Romance,sports
Hush,mystery
Hush,business
Hush,comedy
Hush,life
Missing 9,adventure
Missing 9,mystery
Missing 9,comedy
Missing 9,drama
My Fellow Citizens,comedy
My Fellow Citizens,romance
My Fellow Citizens,crime
My Fellow Citizens,political
The Good Wife,law
The Good Wife,romance
The Good Wife,drama
The Good Wife,political
Let's Eat,food
Let's Eat,comedy
Let's Eat,romance
Let's Eat,drama
Rich Man,business
Rich Man,comedy
Rich Man,romance
Rich Man,melodrama
The Greatest Love,business
The Greatest Love,comedy
The Greatest Love,romance
Sabotage City,thriller
Sabotage City,mystery
Sabotage City,psychological
Sabotage City,drama
The King's Face,action
The King's Face,thriller
The King's Face,historical
The King's Face,romance
Lie to Me,comedy
Lie to Me,romance
Summer Scent,romance
Summer Scent,melodrama
Children of Nobody,thriller
Children of Nobody,mystery
Children of Nobody,psychological
Children of Nobody,drama
Shut Up Family,comedy
Shut Up Family,romance
Shut Up Family,sitcom
Trap,thriller
Trap,mystery
Trap,psychological
Trap,drama
"Jang Ok-jung, Living by Love",historical
"Jang Ok-jung, Living by Love",romance
The Royal Gambler,action
The Royal Gambler,historical
The Royal Gambler,comedy
The Royal Gambler,drama
Goodbye Mr. Black,thriller
Goodbye Mr. Black,business
Goodbye Mr. Black,romance
Goodbye Mr. Black,drama
Beautiful World,thriller
Beautiful World,mystery
Beautiful World,life
Beautiful World,melodrama
Room No. 9,mystery
Room No. 9,drama
Room No. 9,fantasy
The Greatest Divorce,comedy
The Greatest Divorce,romance
The Greatest Divorce,drama
The Suspicious Housekeeper,mystery
The Suspicious Housekeeper,drama
The Suspicious Housekeeper,family
The Suspicious Housekeeper,melodrama
Please Don't Date Him,comedy
Please Don't Date Him,romance
Please Don't Date Him,drama
Please Don't Date Him,scifi
My Daughter Seo Young,comedy
My Daughter Seo Young,romance
My Daughter Seo Young,family
My Daughter Seo Young,melodrama
My Fair Lady,romance
My Fair Lady,drama
Oh! My Lady,comedy
Oh! My Lady,drama
Oh! My Lady,family
Oh! My Lady,melodrama
Spring Must Be Coming,business
Spring Must Be Coming,comedy
Spring Must Be Coming,drama
Spring Must Be Coming,fantasy
Player,action
Player,thriller
Player,mystery
Player,comedy
Love Rain,romance
Love Rain,drama
Love Rain,family
Love Rain,melodrama
Glass Slippers,romance
Glass Slippers,family
Wonderful Days,romance
Wonderful Days,drama
Wonderful Days,family
Love in Sadness,romance
Love in Sadness,drama
Love in Sadness,melodrama
Marry Me Now,romance
Marry Me Now,family
Marry Me Now,medical
Marry Me Now,melodrama
The Three Musketeers,action
The Three Musketeers,adventure
The Three Musketeers,historical
The Three Musketeers,romance
Blade Man,comedy
Blade Man,romance
Blade Man,drama
Blade Man,supernatural
Good Casting,action
Good Casting,mystery
Good Casting,comedy
Good Casting,drama
Level Up,business
Level Up,comedy
Level Up,romance
Happy Ending,comedy
Happy Ending,romance
Happy Ending,youth
Happy Ending,drama
Uwolhan Halu,thriller
Uwolhan Halu,mystery
Uwolhan Halu,psychological
Uwolhan Halu,drama
Mother of Mine,business
Mother of Mine,romance
Mother of Mine,life
Mother of Mine,melodrama
Mistress,thriller
Mistress,mystery
Mistress,romance
Mistress,drama
Handsome Guy and Jung-Eum,comedy
Handsome Guy and Jung-Eum,romance
Handsome Guy and Jung-Eum,life
Handsome Guy and Jung-Eum,drama
Girls' Generation 1979,mystery
Girls' Generation 1979,romance
Girls' Generation 1979,youth
Girls' Generation 1979,drama
Iljimae,historical
Iljimae,drama
Diary of a Night Watchman,action
Diary of a Night Watchman,historical
Diary of a Night Watchman,romance
Diary of a Night Watchman,supernatural
Get Revenge,mystery
Get Revenge,drama
The Genius,drama
The Genius,fantasy
Night Light,business
Night Light,drama
Night Light,political
Save the Last Dance for Me,romance
Save the Last Dance for Me,drama
Uncle,comedy
Uncle,romance
Uncle,drama
Uncle,supernatural
Uncle,music
Uncle,comedy
Uncle,drama
Sketch,action
Sketch,thriller
Sketch,mystery
Sketch,supernatural
"The King of Tears, Lee Bang-won",thriller
"The King of Tears, Lee Bang-won",historical
"The King of Tears, Lee Bang-won",drama
"The King of Tears, Lee Bang-won",political
Five Children,comedy
Five Children,romance
Five Children,drama
Five Children,melodrama
Temptation of Wife,romance
Temptation of Wife,drama
Temptation of Wife,family
Temptation of Wife,melodrama
Geunyeoneun Geojitmaleul Neomoo Saranghae,music
Geunyeoneun Geojitmaleul Neomoo Saranghae,comedy
Geunyeoneun Geojitmaleul Neomoo Saranghae,romance
Geunyeoneun Geojitmaleul Neomoo Saranghae,youth
Priest,thriller
Priest,horror
Priest,romance
Priest,drama
Padam Padam,romance
Padam Padam,life
Padam Padam,melodrama
Padam Padam,supernatural
The Emperor: Owner of the Mask,historical
The Emperor: Owner of the Mask,romance
The Emperor: Owner of the Mask,drama
The Emperor: Owner of the Mask,political
Lucky Romance,business
Lucky Romance,comedy
Lucky Romance,romance
Lucky Romance,drama
You Are My Destiny,business
You Are My Destiny,comedy
You Are My Destiny,romance
You Are My Destiny,drama
Entertainer,music
Entertainer,business
Entertainer,comedy
Entertainer,drama
Choco Bank,business
Choco Bank,comedy
Choco Bank,romance
Choco Bank,drama
The Third Charm,food
The Third Charm,comedy
The Third Charm,romance
The Third Charm,drama
Lookout,action
Lookout,thriller
Lookout,mystery
Lookout,law
Lookout,crime
Fates and Furies,romance
Fates and Furies,drama
Fates and Furies,family
Fates and Furies,melodrama
The Time We Were Not in Love,comedy
The Time We Were Not in Love,romance
The Time We Were Not in Love,youth
Begin Again,comedy
Begin Again,romance
Begin Again,drama
Diary of a Prosecutor,mystery
Diary of a Prosecutor,law
Diary of a Prosecutor,life
Diary of a Prosecutor,drama
Alone in Love,comedy
Alone in Love,romance
Alone in Love,life
Alone in Love,drama
Local Hero,action
Local Hero,thriller
Local Hero,mystery
Local Hero,comedy
Children of a Lesser God,thriller
Children of a Lesser God,mystery
Children of a Lesser God,supernatural
"My Daughter, Geum Sa-wol",romance
"My Daughter, Geum Sa-wol",drama
"My Daughter, Geum Sa-wol",family
Joseon Exorcist,action
Joseon Exorcist,historical
Joseon Exorcist,drama
Joseon Exorcist,fantasy
Hotelier,business
Hotelier,romance
Hotelier,drama
Dream,romance
Dream,sports
Dream,melodrama
Unasked Family,comedy
Unasked Family,romance
Unasked Family,drama
Unasked Family,family
Mystery Queen,action
Mystery Queen,mystery
Mystery Queen,comedy
Mystery Queen,drama
Unexpected You,comedy
Unexpected You,romance
Unexpected You,life
Unexpected You,drama
Kkondae Intern,business
Kkondae Intern,comedy
Kkondae Intern,life
Kkondae Intern,drama
You Are the Best!,comedy
You Are the Best!,romance
You Are the Best!,drama
You Are the Best!,family
Pride and Prejudice,mystery
Pride and Prejudice,law
Pride and Prejudice,romance
Second to Last Love,romance
Second to Last Love,life
Second to Last Love,drama
Second 20s,comedy
Second 20s,romance
Second 20s,life
Second 20s,drama
My Secret Hotel,mystery
My Secret Hotel,comedy
My Secret Hotel,romance
My Secret Hotel,drama
Whisper,thriller
Whisper,law
Whisper,romance
Whisper,drama
Goodbye to Goodbye,romance
Goodbye to Goodbye,life
Goodbye to Goodbye,drama
Goodbye to Goodbye,melodrama
Discovery of Love,comedy
Discovery of Love,romance
Discovery of Love,drama
May Queen,romance
May Queen,drama
May Queen,melodrama
Your Honor,comedy
Your Honor,law
Your Honor,romance
Your Honor,drama
Monster,business
Monster,romance
Monster,crime
Monster,melodrama
My Runway,comedy
My Runway,romance
My Runway,drama
My Runway,supernatural
Band of Sisters,romance
Band of Sisters,drama
Band of Sisters,melodrama
Jugglers,business
Jugglers,comedy
Jugglers,romance
Jugglers,drama
"Me Too, Flower!",psychological
"Me Too, Flower!",comedy
"Me Too, Flower!",romance
"Me Too, Flower!",drama
Dr. Jin,historical
Dr. Jin,romance
Dr. Jin,medical
Dr. Jin,fantasy
Last,action
Last,thriller
Last,crime
Gu Am Heo Joon,historical
Gu Am Heo Joon,drama
Gu Am Heo Joon,medical
Less Than Evil,thriller
Less Than Evil,mystery
Less Than Evil,psychological
Less Than Evil,drama
Woman of 9.9 Billion,thriller
Woman of 9.9 Billion,mystery
Woman of 9.9 Billion,drama
A Pledge to God,romance
A Pledge to God,life
A Pledge to God,family
A Pledge to God,melodrama
Thank You,comedy
Thank You,romance
Thank You,family
Thank You,medical
My Dangerous Wife,thriller
My Dangerous Wife,psychological
My Dangerous Wife,drama
Revolutionary Sisters,thriller
Revolutionary Sisters,comedy
Revolutionary Sisters,romance
Revolutionary Sisters,drama
Money Game,mystery
Money Game,business
Money Game,drama
Money Game,political
I Need Romance 3,comedy
I Need Romance 3,romance
I Need Romance 3,drama
Sweet Munchies,food
Sweet Munchies,comedy
Sweet Munchies,romance
Sweet Munchies,life
Different Dreams,action
Different Dreams,historical
Different Dreams,romance
Different Dreams,medical
Cheongdam-dong Alice,comedy
Cheongdam-dong Alice,romance
Cheongdam-dong Alice,drama
Cheongdam-dong Alice,melodrama
Nonstop,comedy
Nonstop,romance
Nonstop,drama
Nonstop,sitcom
Pretty Boy,comedy
Pretty Boy,romance
Pretty Boy,drama
Pretty Boy,family
On the Verge of Insanity,comedy
On the Verge of Insanity,life
On the Verge of Insanity,drama
Medical Top Team,drama
Medical Top Team,medical
Emperor of the Sea,action
Emperor of the Sea,historical
Emperor of the Sea,drama
Emperor of the Sea,war
Can We Get Married?,romance
Can We Get Married?,life
Can We Get Married?,drama
Can We Get Married?,family
Fashion King,romance
Fashion King,drama
Fashion King,melodrama
The Wind Blows,romance
The Wind Blows,drama
The Wind Blows,melodrama
My Lovely Girl,music
My Lovely Girl,romance
My Lovely Girl,drama
Lovely Horribly,horror
Lovely Horribly,comedy
Lovely Horribly,romance
Lovely Horribly,supernatural
Immortal Yi Soon-shin,action
Immortal Yi Soon-shin,military
Immortal Yi Soon-shin,historical
Immortal Yi Soon-shin,drama
The King and I,historical
The King and I,drama
The King and I,political
Ms. Temper & Nam Jung-Gi,business
Ms. Temper & Nam Jung-Gi,comedy
Ms. Temper & Nam Jung-Gi,life
Ms. Temper & Nam Jung-Gi,drama
Passionate Love,business
Passionate Love,romance
Passionate Love,family
Passionate Love,melodrama
All About My Romance,comedy
All About My Romance,romance
All About My Romance,political
One Warm Word,life
One Warm Word,drama
One Warm Word,family
One Warm Word,melodrama
I Need Romance 2012,comedy
I Need Romance 2012,romance
The Great Show,comedy
The Great Show,drama
The Great Show,family
The Great Show,political
Flower Boy Ramyun Shop,food
Flower Boy Ramyun Shop,comedy
Flower Boy Ramyun Shop,romance
"I Do, I Do",comedy
"I Do, I Do",romance
Big Issue,thriller
Big Issue,mystery
Big Issue,romance
Big Issue,drama
Divorce Lawyer in Love,comedy
Divorce Lawyer in Love,law
Divorce Lawyer in Love,romance
Can You Hear My Heart?,comedy
Can You Hear My Heart?,romance
Can You Hear My Heart?,drama
Can You Hear My Heart?,family
Dae Wang Sejong,historical
Lies of Lies,thriller
Lies of Lies,romance
Lies of Lies,melodrama
Special Affairs Team TEN,action
Special Affairs Team TEN,mystery
Special Affairs Team TEN,psychological
A Poem a Day,romance
A Poem a Day,life
A Poem a Day,drama
A Poem a Day,medical
Brilliant Heritage,comedy
Brilliant Heritage,romance
Brilliant Heritage,family
Brilliant Heritage,melodrama
Heard It Through the Grapevine,comedy
Heard It Through the Grapevine,romance
Heard It Through the Grapevine,family
Heard It Through the Grapevine,melodrama
Delayed Justice,mystery
Delayed Justice,comedy
Delayed Justice,law
Delayed Justice,melodrama
I Need Romance,friendship
I Need Romance,comedy
I Need Romance,romance
Marry Him If You Dare,comedy
Marry Him If You Dare,romance
Marry Him If You Dare,supernatural
Heart to Heart,psychological
Heart to Heart,comedy
Heart to Heart,romance
My Spring Days,romance
My Spring Days,family
My Spring Days,melodrama
The Great Merchant,historical
The Great Merchant,romance
The Great Merchant,drama
Meloholic,mystery
Meloholic,psychological
Meloholic,romance
Meloholic,supernatural
Temptation,romance
Temptation,drama
Temptation,melodrama
My Husband Oh Jak-doo,comedy
My Husband Oh Jak-doo,romance
My Husband Oh Jak-doo,drama
My Husband Oh Jak-doo,melodrama
The Lover,comedy
The Lover,romance
The Lover,life
Hidden Identity,mystery
Hidden Identity,drama
Man Who Sets the Table,food
Man Who Sets the Table,romance
Man Who Sets the Table,drama
Man Who Sets the Table,family
Item,action
Item,thriller
Item,mystery
Item,supernatural
Times,thriller
Times,mystery
Times,fantasy
Times,political
Big Man,thriller
Big Man,business
Big Man,drama
Big Man,melodrama
Mrs. Cop,action
Mrs. Cop,mystery
Sandglass,action
Sandglass,historical
Sandglass,romance
Sandglass,political
Argon,mystery
Argon,drama
Argon,political
Hur Jun,historical
Punch,thriller
Punch,drama
Punch,political
Standby,business
Standby,comedy
Standby,sitcom
Mom,romance
Mom,drama
Mom,family
Mom,melodrama
Jeong Do-jeon,action
Jeong Do-jeon,thriller
Jeong Do-jeon,historical
Jeong Do-jeon,political
Chakhanmanyeojeon,comedy
Chakhanmanyeojeon,romance
Chakhanmanyeojeon,drama
Chakhanmanyeojeon,melodrama
Babel,mystery
Babel,business
Babel,law
Babel,romance
My Healing Love,romance
My Healing Love,life
My Healing Love,drama
My Healing Love,family
Sponsor,thriller
Sponsor,romance
Sponsor,drama
Your House Helper,friendship
Your House Helper,comedy
Your House Helper,romance
Your House Helper,life
The Family Is Coming,comedy
The Family Is Coming,romance
The Family Is Coming,family
Andante,comedy
Andante,romance
Andante,youth
Andante,melodrama
Bad Papa,adventure
Bad Papa,drama
Bad Papa,family
Bad Papa,sports
Legal High,mystery
Legal High,comedy
Legal High,law
Legal High,drama
Working Mom,romance
Working Mom,family
New Heart,romance
New Heart,medical
"Take Care of Us, Captain",romance
"Take Care of Us, Captain",drama
Phoenix,romance
Phoenix,drama
Dae Jang-Geum Is Watching,food
Dae Jang-Geum Is Watching,comedy
Dae Jang-Geum Is Watching,romance
Dae Jang-Geum Is Watching,supernatural
Dae Jang-Geum Is Watching,food
Dae Jang-Geum Is Watching,comedy
Dae Jang-Geum Is Watching,romance
Dae Jang-Geum Is Watching,supernatural
Late Night Restaurant,food
Late Night Restaurant,life
Late Night Restaurant,drama
One Well-Raised Daughter,business
One Well-Raised Daughter,romance
One Well-Raised Daughter,family
One Well-Raised Daughter,melodrama
Bachelor's Vegetable Store,comedy
Bachelor's Vegetable Store,romance
Bachelor's Vegetable Store,drama
Bachelor's Vegetable Store,melodrama
7th Grade Civil Servant,action
7th Grade Civil Servant,comedy
7th Grade Civil Servant,romance
Home for Summer,romance
Home for Summer,drama
Home for Summer,family
Home for Summer,melodrama
A Thousand Days' Promise,romance
A Thousand Days' Promise,melodrama
Life Is Beautiful,business
Life Is Beautiful,romance
Life Is Beautiful,drama
Just Dance,romance
Just Dance,life
Just Dance,drama
Just Dance,sports
Eccentric! Chef Moon,food
Eccentric! Chef Moon,comedy
Eccentric! Chef Moon,romance
Eccentric! Chef Moon,melodrama
Happy Together,romance
Happy Together,drama
Happy Together,melodrama
Endless Love,action
Endless Love,romance
Endless Love,drama
Endless Love,melodrama
Splendid Politics,historical
Splendid Politics,drama
Splendid Politics,political
Ms. Perfect,mystery
Ms. Perfect,comedy
Risky Romance,comedy
Risky Romance,romance
Risky Romance,medical
Secrets and Lies,business
Secrets and Lies,romance
Secrets and Lies,melodrama
Hundred Year Inheritance,romance
Hundred Year Inheritance,drama
Hundred Year Inheritance,family
Bravo My Life,comedy
Bravo My Life,romance
Romance Town,comedy
Romance Town,romance
Romance Town,drama
Romance Town,family
Lovers in Bloom,comedy
Lovers in Bloom,romance
Lovers in Bloom,family
Lovers in Bloom,melodrama
Vampire Prosecutor,action
Vampire Prosecutor,mystery
Vampire Prosecutor,drama
Vampire Prosecutor,supernatural
Feast of the Gods,comedy
Feast of the Gods,romance
Feast of the Gods,drama
Feast of the Gods,melodrama
The Greatest Marriage,comedy
The Greatest Marriage,romance
The Greatest Marriage,family
The Greatest Marriage,melodrama
Which Star Are You From,comedy
Which Star Are You From,romance
Which Star Are You From,life
Which Star Are You From,drama
Secret Mother,thriller
Secret Mother,mystery
Secret Mother,psychological
Secret Mother,drama
The Blade and Petal,action
The Blade and Petal,historical
The Blade and Petal,romance
The Blade and Petal,drama
Not Yet Thirty,comedy
Not Yet Thirty,romance
Not Yet Thirty,drama
Monstar,music
Monstar,romance
Monstar,youth
Let Me Introduce Her,mystery
Let Me Introduce Her,psychological
Let Me Introduce Her,romance
Let Me Introduce Her,melodrama
My Little Baby,comedy
My Little Baby,romance
My Little Baby,family
Hide and Seek,crime
Hide and Seek,drama
Hide and Seek,family
Hide and Seek,melodrama
Thousand Years of Love,music
Thousand Years of Love,comedy
Thousand Years of Love,romance
Thousand Years of Love,supernatural
Thousand Years of Love,music
Thousand Years of Love,comedy
Thousand Years of Love,romance
Thousand Years of Love,supernatural
The Great Seer,historical
The Great Seer,romance
The Great Seer,supernatural
The Great Seer,war
Stars Falling from the Sky,thriller
Stars Falling from the Sky,mystery
Stars Falling from the Sky,romance
Stars Falling from the Sky,drama
A New Leaf,business
A New Leaf,law
A New Leaf,drama
One Sunny Day,romance
One Sunny Day,drama
The King of Dramas,business
The King of Dramas,comedy
The King of Dramas,romance
The King of Dramas,drama
Ice Adonis,romance
Ice Adonis,drama
Ice Adonis,melodrama
Happy If You Died,comedy
Happy If You Died,romance
Happy If You Died,drama
Happy If You Died,fantasy
Delicious Proposal,food
Delicious Proposal,comedy
Delicious Proposal,romance
On the Way to the Airport,romance
On the Way to the Airport,drama
On the Way to the Airport,melodrama
Seoul 1945,historical
Seoul 1945,drama
Poseidon,action
Poseidon,military
Poseidon,mystery
Poseidon,romance
Sweet Enemy,drama
Sweet Enemy,family
Sweet Enemy,melodrama
Spotlight,mystery
Spotlight,business
Spotlight,law
Spotlight,political
Return,thriller
Return,mystery
Return,law
How to Buy a Friend,mystery
How to Buy a Friend,comedy
How to Buy a Friend,romance
How to Buy a Friend,drama
Taejo Wang Geon,historical
Tazza,action
Tazza,adventure
Tazza,thriller
Tazza,romance
You and I,drama
You and I,melodrama
Glory Jane,romance
Glory Jane,drama
Three Days,action
Three Days,thriller
Three Days,drama
The Sons of Sol Pharmacy House,comedy
The Sons of Sol Pharmacy House,romance
The Sons of Sol Pharmacy House,family
The Queen's Classroom,school
The Queen's Classroom,youth
The Queen's Classroom,drama
Ruby Ring,romance
Ruby Ring,drama
Ruby Ring,family
Ruby Ring,melodrama
My Beautiful Bride,action
My Beautiful Bride,mystery
My Beautiful Bride,romance
My Beautiful Bride,crime
Woman with a Suitcase,law
Woman with a Suitcase,drama
Woman with a Suitcase,melodrama
Memory,law
Memory,romance
Memory,life
Memory,drama
Pegasus Market,business
Pegasus Market,comedy
Pegasus Market,drama
Left-Handed Wife,mystery
Left-Handed Wife,business
Left-Handed Wife,romance
Left-Handed Wife,melodrama
My Unfortunate Boyfriend,romance
My Unfortunate Boyfriend,drama
Golden Time,comedy
Golden Time,romance
Golden Time,medical
Secrets of Women,drama
Secrets of Women,family
Secrets of Women,melodrama
Pink Lipstick,romance
Pink Lipstick,drama
Pink Lipstick,melodrama
Vampire Idol,comedy
Vampire Idol,drama
Vampire Idol,supernatural
Vampire Idol,sitcom
A Place in the Sun,business
A Place in the Sun,romance
A Place in the Sun,drama
A Place in the Sun,melodrama
Chungil Electronics Miss Lee,business
Chungil Electronics Miss Lee,comedy
Chungil Electronics Miss Lee,life
Chungil Electronics Miss Lee,drama
Avengers Social Club,friendship
Avengers Social Club,comedy
Avengers Social Club,life
Avengers Social Club,drama
Mr. Baek,comedy
Mr. Baek,romance
Mr. Baek,drama
Mr. Baek,fantasy
The Devil,drama
Golden Cross,thriller
Golden Cross,romance
Golden Cross,drama
Golden Cross,melodrama
Secret Boutique,romance
Secret Boutique,drama
Secret Boutique,melodrama
Secret Boutique,political
Happy Sisters,romance
Happy Sisters,melodrama
First Love Again,comedy
First Love Again,romance
First Love Again,fantasy
The Return of Hwang Geum-Bok,drama
The Return of Hwang Geum-Bok,family
The Return of Hwang Geum-Bok,melodrama
We Are Dating Now,friendship
We Are Dating Now,romance
We Are Dating Now,life
We Are Dating Now,drama
Blow Breeze,law
Blow Breeze,romance
Blow Breeze,drama
Blow Breeze,melodrama
Miss Ripley,romance
Miss Ripley,drama
Miss Ripley,melodrama
Lovers in Prague,comedy
Lovers in Prague,romance
Lovers in Prague,drama
The Musical,music
The Musical,romance
The Musical,drama
The Musical,melodrama
Radiant Office,business
Radiant Office,comedy
Radiant Office,romance
Radiant Office,drama
The Birth of a Family,romance
The Birth of a Family,drama
The Birth of a Family,family
The Birth of a Family,melodrama
The 3rd Hospital,comedy
The 3rd Hospital,life
The 3rd Hospital,drama
The 3rd Hospital,medical
Our Gap-soon,comedy
Our Gap-soon,romance
Our Gap-soon,family
Doctor Frost,mystery
Doctor Frost,psychological
Doctor Frost,drama
Doctor Frost,medical
Twelve Nights,romance
Twelve Nights,life
Twelve Nights,melodrama
"Oh, the Mysterious",thriller
"Oh, the Mysterious",mystery
"Oh, the Mysterious",romance
"Oh, the Mysterious",drama
Unstoppable Marriage,comedy
Unstoppable Marriage,romance
Unstoppable Marriage,family
The Full Sun,thriller
The Full Sun,romance
The Full Sun,crime
The Full Sun,drama
Dalkomhan seupai,action
Dalkomhan seupai,comedy
Dalkomhan seupai,romance
Spy,thriller
Spy,romance
Spy,crime
Spy,political
Drinking Solo,food
Drinking Solo,comedy
Drinking Solo,romance
Pied Piper,action
Pied Piper,thriller
Pied Piper,mystery
Pied Piper,drama
Doctor Detective,thriller
Doctor Detective,mystery
Doctor Detective,drama
Doctor Detective,medical
Super Daddy Yeol,comedy
Super Daddy Yeol,romance
Super Daddy Yeol,drama
Super Daddy Yeol,medical
Chip In,thriller
Chip In,mystery
Chip In,comedy
Chip In,melodrama
Lovers,drama
Lovers,family
First Love,romance
My Love by My Side,romance
My Love by My Side,family
Wanted,mystery
Wanted,drama
Wanted,melodrama
Angel's Revenge,romance
Angel's Revenge,drama
Angel's Revenge,family
Angel's Revenge,melodrama
King's Family,comedy
King's Family,romance
King's Family,drama
King's Family,family
Baby Faced Beauty,business
Baby Faced Beauty,comedy
Baby Faced Beauty,romance
Can't Lose,comedy
Can't Lose,law
Can't Lose,romance
Can't Lose,life
Neighborhood Lawyer Jo Deul-ho,mystery
Neighborhood Lawyer Jo Deul-ho,comedy
Neighborhood Lawyer Jo Deul-ho,law
The Queen of Office,business
The Queen of Office,comedy
The Queen of Office,romance
The Queen of Office,drama
